,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,210.0,1921.0,-1.3125,-0.06874999999999964,-21.0,-1.0999999999999943
1,226.0,1900.0,-2.4124999999999943,-0.05011094674556346,-26.0,-0.7423076923077012
2,236.0,1869.0,-2.7971153846154024,-0.00974821746880674,-34.0,0.09723707664883818
3,252.0,1832.0,-2.218025846702318,0.02486313427057428,-36.5,0.3985576923077012
4,269.0,1796.0,-2.0,-0.17745219745652002,-34.0,-3.0166873567608405
5,286.0,1764.0,-8.251400560223999,-0.11327262323079501,-35.5,-3.2325011399908767
6,290.0,1725.0,-8.465002279981753,-0.03575440456829532,-36.25,0.5284486944883184
7,311.5,1691.5,-7.194503171247362,0.06527819999662299,-40.5,0.8191158334369657
8,317.0,1644.0,-6.826770613107822,0.12471139483375906,-36.25,2.5279063475284467
9,333.0,1619.0,-2.138690476190469,0.12340233732675553,-31.0,2.169040068458669
10,347.0,1582.0,-2.4886904761904844,-0.01333333333333351,-37.0,-0.1750000000000007
11,363.0,1545.0,-2.4886904761904702,-0.009096459096458953,-37.0,-0.119391025641022
12,377.0,1508.0,-2.7274725274725284,-0.013289678050707847,-56.0,-0.2012304280686692
13,403.0,1433.0,-2.8911513323278086,0.0501524256426199,-24.5,-0.21959706959706615
14,394.0,1459.0,-3.1666666666666607,0.03242510812050072,-18.5,0.22658341810188887
15,421.0,1396.0,-2.437984496124031,0.021670883577375635,-51.5,0.5124999999999957
16,437.0,1356.0,-2.1416666666666693,-0.007830180962448405,-39.25,-0.42010407228430324
17,461.0,1317.5,-3.2781926406926374,-0.022703661009857573,-41.5,-0.6309905780493921
18,472.0,1273.0,-3.4036478227654534,0.017714773255740127,-42.75,0.4703761295673079
19,489.0,1232.0,-2.3374403815580216,0.03955998553185204,-43.0,0.6562553495098165
20,509.0,1187.0,-2.0911371237458205,0.004948912651176737,-47.0,0.06299786432497534
21,535.0,1138.0,-2.211444652908071,-0.007112036471845745,-42.5,-0.12424567961315702
22,550.0,1102.0,-2.3396284829721345,-0.002850998205147455,-39.5,-0.022651492709258036
23,569.0,1059.0,-2.256747638326587,0.006407063410159439,-44.0,0.1270364637082917
24,589.0,1014.0,-2.085555555555551,0.00347611063400545,-46.0,0.04961783830204958
25,614.0,967.0,-2.157511961722488,0.0017226796731080046,-46.0,0.013606011151908959
26,633.0,922.0,-2.0583435332517332,0.008206456393803414,-42.5,0.19333931419457784
27,657.0,882.0,-1.7708333333333321,0.0005301832585338229,-42.5,0.012724398204811749
28,681.0,837.0,-2.0328947368421098,6.766393237260526e-06,-43.0,-0.048793859649124194
29,700.0,796.0,-1.8684210526315805,0.00855107784643807,-45.0,0.24070091093117618
30,738.0,747.0,-1.5514929149797574,0.004218168961321975,-47.0,0.1766357581298168
31,764.0,702.0,-1.515149536371947,0.005259819728623435,-42.0,0.17107157919318938
32,795.0,663.0,-1.2093497565933786,0.004440800979647479,-40.25,0.11946131354026068
33,831.0,621.5,-1.2762269092914256,0.002714774882487357,-38.5,0.04478394340575509
34,857.0,586.0,-1.1197818697818684,0.006630810433783229,-32.0,0.2170491751255499
35,894.0,557.5,-0.8421285590403258,0.002695080472761584,-38.25,0.03851913957316189
36,945.0,509.5,-1.0427435906355447,0.0023619872309187558,-45.25,0.03369640330789325
37,983.0,467.0,-0.7747357524245393,0.006940000310830091,-29.5,0.29048229167659567
38,1029.0,450.5,-0.4617790072823533,0.0031228662484570823,-20.25,0.14964911887141907
39,1072.0,426.5,-0.47543751468170115,0.002058266087449555,-20.75,0.09542602668285438
40,1117.0,409.0,-0.27092695391664456,0.00424803615079478,-12.25,0.20379174685133972
