,x,y,w,h,score,match
74,165,1914,30,30,0.79777926,03_18_2023 LG 282 copy.jpg
38,190,1860,30,30,0.78580797,top_left.jpg
37,222,1772,30,30,0.8695996,top_left.jpg
42,256,1852,30,30,0.75808555,round_light.jpg
36,266,1658,30,30,0.8603413,top_left.jpg
66,273,1413,30,30,0.766143,03_18_2023 LG 282 copy.jpg
41,292,1752,30,30,0.8323587,round_light.jpg
35,308,1549,30,30,0.86183995,top_left.jpg
39,318,1399,30,30,0.76779366,round_light.jpg
34,338,1478,30,30,0.8939417,top_left.jpg
31,374,1777,30,30,0.8205946,left_back_bent.jpg
33,403,1330,30,30,0.85396606,top_left.jpg
30,404,1706,30,30,0.7615022,left_back_bent.jpg
40,420,1535,30,30,0.7565367,round_light.jpg
32,452,1215,30,30,0.7768818,top_left.jpg
76,464,1167,30,30,0.81873363,small_round.jpg
29,470,1523,30,30,0.7605657,left_back_bent.jpg
27,470,1362,30,30,0.75571215,left_back_bent.jpg
26,479,1320,30,30,0.80380684,left_back_bent.jpg
28,485,1421,30,30,0.7703349,left_back_bent.jpg
23,510,1227,30,30,0.7747481,left_back_bent.jpg
75,528,1048,30,30,0.7877733,small_round.jpg
25,548,1291,30,30,0.7860816,left_back_bent.jpg
20,549,1162,30,30,0.82316023,left_back_bent.jpg
17,592,1050,30,30,0.7673746,left_back_bent.jpg
15,620,1011,30,30,0.84691006,left_back_bent.jpg
11,658,923,30,30,0.76947796,left_back_bent.jpg
61,661,788,30,30,0.7938956,middle round.jpg
9,725,790,30,30,0.77355784,left_back_bent.jpg
60,733,657,30,30,0.80224055,middle round.jpg
58,766,615,30,30,0.81257516,middle round.jpg
8,778,705,30,30,0.7571112,left_back_bent.jpg
7,803,665,30,30,0.79678065,left_back_bent.jpg
6,831,620,30,30,0.79379183,left_back_bent.jpg
57,857,484,30,30,0.76074296,middle round.jpg
4,859,577,30,30,0.7878864,left_back_bent.jpg
3,890,535,30,30,0.8005386,left_back_bent.jpg
2,980,432,30,30,0.8284016,left_back_bent.jpg
52,1051,305,30,30,0.81798184,middle round.jpg
54,1090,346,30,30,0.8102639,middle round.jpg
48,1096,280,30,30,0.8298211,middle round.jpg
49,1262,290,30,30,0.82221454,middle round.jpg
43,1282,210,30,30,0.8209942,middle round.jpg
51,1318,302,30,30,0.84109503,middle round.jpg
44,1324,233,30,30,0.78093994,middle round.jpg
50,1376,294,30,30,0.8275857,middle round.jpg
45,1416,249,30,30,0.8279157,middle round.jpg
46,1469,265,30,30,0.8095859,middle round.jpg
53,1495,330,30,30,0.853055,middle round.jpg
47,1518,275,30,30,0.8033885,middle round.jpg
55,1668,392,30,30,0.75491893,middle round.jpg
0,1673,220,30,30,0.81520003,left_back_bent.jpg
56,1702,425,30,30,0.76948035,middle round.jpg
1,1725,300,30,30,0.8135637,left_back_bent.jpg
77,1801,542,30,30,0.7944901,12_20_2022 LG 282 copy.jpg
59,1871,625,30,30,0.7647111,middle round.jpg
78,1919,710,30,30,0.8160922,12_20_2022 LG 282 copy.jpg
79,1990,826,30,30,0.7720756,12_20_2022 LG 282 copy.jpg
5,2053,607,30,30,0.76587796,left_back_bent.jpg
80,2064,949,30,30,0.75409347,12_20_2022 LG 282 copy.jpg
13,2113,988,30,30,0.8541284,left_back_bent.jpg
62,2157,1106,30,30,0.83123654,03_18_2023 LG 282 copy.jpg
10,2182,823,30,30,0.76068205,left_back_bent.jpg
22,2209,1180,30,30,0.78692406,left_back_bent.jpg
14,2242,1001,30,30,0.8466593,left_back_bent.jpg
63,2256,1290,30,30,0.810832,03_18_2023 LG 282 copy.jpg
16,2262,1049,30,30,0.79431915,left_back_bent.jpg
64,2289,1363,30,30,0.778389,03_18_2023 LG 282 copy.jpg
21,2291,1172,30,30,0.7820965,left_back_bent.jpg
65,2306,1400,30,30,0.76514006,03_18_2023 LG 282 copy.jpg
67,2339,1472,30,30,0.758698,03_18_2023 LG 282 copy.jpg
24,2362,1282,30,30,0.81997365,left_back_bent.jpg
68,2387,1578,30,30,0.8210122,03_18_2023 LG 282 copy.jpg
69,2408,1615,30,30,0.80442965,03_18_2023 LG 282 copy.jpg
70,2426,1651,30,30,0.80752903,03_18_2023 LG 282 copy.jpg
71,2444,1687,30,30,0.760737,03_18_2023 LG 282 copy.jpg
12,2461,949,30,30,0.7552963,left_back_bent.jpg
19,2464,1153,30,30,0.7529867,left_back_bent.jpg
18,2467,1098,30,30,0.76094913,left_back_bent.jpg
72,2478,1768,30,30,0.786609,03_18_2023 LG 282 copy.jpg
73,2497,1811,30,30,0.8084557,03_18_2023 LG 282 copy.jpg
